瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
733,窃扼,2026-04-05 10:00,9.8,217.9,.9,0,,,67
733,窃扼,2026-04-05 11:00,11.1,23.4,.8,0,,,62
733,窃扼,2026-04-05 12:00,14.3,220.7,1.5,0,,,59
733,窃扼,2026-04-05 13:00,14.9,234.3,1.7,0,,,55
733,窃扼,2026-04-05 14:00,15.5,270.7,1.6,0,,,56
733,窃扼,2026-04-05 15:00,16.8,241.1,1.9,0,,,37
733,窃扼,2026-04-05 16:00,16,259.7,1.5,0,,,47
733,窃扼,2026-04-05 17:00,15.9,287.7,.6,0,,,57
733,窃扼,2026-04-05 18:00,12.3,334.9,1.8,0,,,67
733,窃扼,2026-04-05 19:00,10.1,0,.1,0,,,78
733,窃扼,2026-04-05 20:00,9.3,0,.2,0,,,84
733,窃扼,2026-04-05 21:00,9.5,0,.2,0,,,83
733,窃扼,2026-04-05 22:00,9.5,0,.3,0,,,86
733,窃扼,2026-04-05 23:00,10.7,0,.1,0,,,79
733,窃扼,2026-04-06 00:00,11.3,308.3,.6,0,,,79
733,窃扼,2026-04-06 01:00,12.5,257.3,.8,0,,,69
733,窃扼,2026-04-06 02:00,11.7,0,0,0,,,77
733,窃扼,2026-04-06 03:00,11,0,.3,0,,,91
733,窃扼,2026-04-06 04:00,11.2,0,.3,0,,,99
733,窃扼,2026-04-06 05:00,10.8,0,0,.5,,,99
733,窃扼,2026-04-06 06:00,11.1,0,.2,.5,,,99
733,窃扼,2026-04-06 07:00,11.1,81,.7,5.5,,,99
733,窃扼,2026-04-06 08:00,10.8,78.2,.8,.5,,,99
733,窃扼,2026-04-06 09:00,10.5,30.5,2.1,0,,,95
733,窃扼,2026-04-06 10:00,9.5,61.1,1.1,3.5,,,96
733,窃扼,2026-04-06 11:00,10.6,124.8,.5,.5,,,96
733,窃扼,2026-04-06 12:00,11.5,0,.4,0,,,91
733,窃扼,2026-04-06 13:00,11.9,0,.3,0,,,90
733,窃扼,2026-04-06 14:00,12.9,29.7,1.1,0,,,79
733,窃扼,2026-04-06 15:00,13.9,0,.4,0,,,72
733,窃扼,2026-04-06 16:00,14.3,0,.4,0,,,73
733,窃扼,2026-04-06 17:00,14.1,0,.4,0,,,72
733,窃扼,2026-04-06 18:00,13.2,0,.1,0,,,82
733,窃扼,2026-04-06 19:00,11.6,94.6,.7,0,,,66
733,窃扼,2026-04-06 20:00,9.7,71.9,.8,0,,,60
733,窃扼,2026-04-06 21:00,7,0,.4,0,,,81
733,窃扼,2026-04-06 22:00,6.4,37.1,.5,0,,,82
733,窃扼,2026-04-06 23:00,5.7,0,.3,0,,,82
733,窃扼,2026-04-07 00:00,5.1,47.5,.8,0,-99.7,,69
733,窃扼,2026-04-07 01:00,5.1,51.5,.8,0,,,65
733,窃扼,2026-04-07 02:00,4.4,59.3,1,0,,,63
733,窃扼,2026-04-07 03:00,4.1,36.7,1.2,0,,,59
733,窃扼,2026-04-07 04:00,4.1,50.1,1,0,,,56
733,窃扼,2026-04-07 05:00,2.4,52.1,.5,0,,,67
733,窃扼,2026-04-07 06:00,1.9,43.1,.7,0,,,67
733,窃扼,2026-04-07 07:00,3.1,67.5,.5,0,,,62
733,窃扼,2026-04-07 08:00,6.3,77.8,.6,0,,,42
733,窃扼,2026-04-07 09:00,8.9,353.6,.8,0,,,39
733,窃扼,2026-04-07 10:00,10.5,65,1.8,0,,,29
733,窃扼,2026-04-07 11:00,11,48,1.4,0,,,26
733,窃扼,2026-04-07 12:00,12.4,207.6,1.8,0,,,20
733,窃扼,2026-04-07 13:00,13,89.4,1.2,0,,,25
733,窃扼,2026-04-07 14:00,13.4,24.8,2.1,0,,,22
733,窃扼,2026-04-07 15:00,14,276.8,1.9,0,,,26
733,窃扼,2026-04-07 16:00,11.6,34.9,1.7,0,,,32
733,窃扼,2026-04-07 17:00,11,326.9,1.8,0,,,32
733,窃扼,2026-04-07 18:00,9.2,297,1.4,0,,,31
733,窃扼,2026-04-07 19:00,6.7,301,1.1,0,,,45
733,窃扼,2026-04-07 20:00,5.9,335.2,2.4,0,,,57
733,窃扼,2026-04-07 21:00,5.4,356,1.8,0,,,59
733,窃扼,2026-04-07 22:00,2.9,0,.2,0,,,74
733,窃扼,2026-04-07 23:00,2.8,0,.1,0,,,78
733,窃扼,2026-04-08 00:00,2.4,0,.4,0,,,83
733,窃扼,2026-04-08 01:00,2.3,0,.3,0,,,82
733,窃扼,2026-04-08 02:00,1.6,0,.4,0,,,88
733,窃扼,2026-04-08 03:00,1.4,0,.4,0,,,89
733,窃扼,2026-04-08 04:00,1.5,0,.4,0,,,89
733,窃扼,2026-04-08 05:00,1.4,0,.4,0,,,88
733,窃扼,2026-04-08 06:00,.5,0,.2,0,,,90
733,窃扼,2026-04-08 07:00,1,0,.4,0,,,91
733,窃扼,2026-04-08 08:00,4.2,105.9,.5,0,,,75
733,窃扼,2026-04-08 09:00,6,155,.5,0,,,69
733,窃扼,2026-04-08 10:00,9.5,219.3,1.6,0,,,45
733,窃扼,2026-04-08 11:00,11.5,195.6,1.1,0,,,44
733,窃扼,2026-04-08 12:00,12.9,194.1,.9,0,,,37
733,窃扼,2026-04-08 13:00,14.7,222.1,1.8,0,,,35
733,窃扼,2026-04-08 14:00,15.6,1.7,1.5,0,,,36
733,窃扼,2026-04-08 15:00,17.3,284.3,1.5,0,,,34
733,窃扼,2026-04-08 16:00,16.1,263.5,1.9,0,,,25
733,窃扼,2026-04-08 17:00,15.4,293,1.5,0,,,35
733,窃扼,2026-04-08 18:00,13.6,281.2,.9,0,,,33
733,窃扼,2026-04-08 19:00,11,324.1,1.2,0,,,31
733,窃扼,2026-04-08 20:00,9.8,7.7,1.8,0,,,46
733,窃扼,2026-04-08 21:00,9.1,18.4,1.1,0,,,53
733,窃扼,2026-04-08 22:00,7.4,0,0,0,,,54
733,窃扼,2026-04-08 23:00,7.4,29.4,.5,0,,,66
733,窃扼,2026-04-09 00:00,7.8,0,.2,0,,,68
733,窃扼,2026-04-09 01:00,7.8,0,.4,0,,,65
733,窃扼,2026-04-09 02:00,8,0,.3,0,,,64
733,窃扼,2026-04-09 03:00,8.2,0,.2,0,,,60
733,窃扼,2026-04-09 04:00,9.1,83.7,.5,0,,,56
733,窃扼,2026-04-09 05:00,8.4,73.6,.5,0,,,68
733,窃扼,2026-04-09 06:00,9.5,0,.4,0,,,63
733,窃扼,2026-04-09 07:00,9.9,73.6,1,0,,,62
733,窃扼,2026-04-09 08:00,9.9,84.9,.9,0,,,62
733,窃扼,2026-04-09 09:00,10,39.2,.7,1,,,93
733,窃扼,2026-04-09 10:00,7.7,86.2,1.4,3.5,,,99
733,窃扼,2026-04-09 11:00,8.6,80.2,1.7,1,,,99
733,窃扼,2026-04-09 12:00,9.1,53.7,1.6,0,,,92
733,窃扼,2026-04-09 13:00,9.5,102.2,1.1,.5,,,99
733,窃扼,2026-04-09 14:00,11.1,70.8,1,.5,,,99
733,窃扼,2026-04-09 15:00,12.8,78.3,.6,5.5,,,99
733,窃扼,2026-04-09 16:00,13.8,0,.3,4,,,99
733,窃扼,2026-04-09 17:00,14.2,0,.3,3.5,,,99
733,窃扼,2026-04-09 18:00,14.1,0,.1,2.5,,,99
733,窃扼,2026-04-09 19:00,14.9,311.3,.8,.5,,,99
733,窃扼,2026-04-09 20:00,15.4,260.4,1,1,,,99
733,窃扼,2026-04-09 21:00,15.1,277.7,.8,3,,,99
733,窃扼,2026-04-09 22:00,14.9,241.3,.8,3.5,,,99
733,窃扼,2026-04-09 23:00,14.4,278.3,2.2,1.5,,,99
733,窃扼,2026-04-10 00:00,14,260.8,2.2,0,,,99
733,窃扼,2026-04-10 01:00,13.8,267.5,2.2,0,,,99
733,窃扼,2026-04-10 02:00,13.2,270.9,3,0,,,98
733,窃扼,2026-04-10 03:00,12,271.4,3.1,0,,,99
733,窃扼,2026-04-10 04:00,11,275.3,2.5,0,,,99
733,窃扼,2026-04-10 05:00,10.3,267.4,1.4,0,,,99
733,窃扼,2026-04-10 06:00,10,275.4,1.9,0,,,99
733,窃扼,2026-04-10 07:00,9.7,260.7,1.5,0,,,99
733,窃扼,2026-04-10 08:00,9.6,265.2,1.9,.5,,,99
733,窃扼,2026-04-10 09:00,9.5,269.4,1.4,.5,,,99
733,窃扼,2026-04-10 10:00,9.2,268.4,2,0,,,99
733,窃扼,2026-04-10 11:00,9.4,266.8,1.8,0,,,99
733,窃扼,2026-04-10 12:00,9.4,264.3,1.7,0,,,98
733,窃扼,2026-04-10 13:00,9.5,273.8,2.3,0,,,97
733,窃扼,2026-04-10 14:00,10,254.5,1.6,0,,,94
733,窃扼,2026-04-10 15:00,10.6,259,1.5,0,,,87
733,窃扼,2026-04-10 16:00,10.6,279.1,1.2,0,,,86
733,窃扼,2026-04-10 17:00,10.1,260.7,1.6,0,,,88
733,窃扼,2026-04-10 18:00,9.4,258,1.4,0,,,92
733,窃扼,2026-04-10 19:00,9.1,268.6,1.7,0,,,93
733,窃扼,2026-04-10 20:00,9.1,253.5,1,0,,,93
733,窃扼,2026-04-10 21:00,9.1,250.7,1.5,0,,,91
733,窃扼,2026-04-10 22:00,8.8,216.9,.9,0,,,92
733,窃扼,2026-04-10 23:00,8.4,238.2,.6,0,,,94
733,窃扼,2026-04-11 00:00,8.4,293.4,.6,0,,,95
733,窃扼,2026-04-11 01:00,9.1,0,.3,0,,,92
733,窃扼,2026-04-11 02:00,8.8,0,0,0,,,97
733,窃扼,2026-04-11 03:00,9.1,238.1,.5,0,,,91
733,窃扼,2026-04-11 04:00,9.2,256.5,.5,0,,,91
733,窃扼,2026-04-11 05:00,7.9,0,0,0,,,99
733,窃扼,2026-04-11 06:00,8.5,0,0,0,,,98
733,窃扼,2026-04-11 07:00,9.1,0,0,0,,,97
733,窃扼,2026-04-11 08:00,9.7,231.7,1.3,0,,,93
733,窃扼,2026-04-11 09:00,10.9,231.3,1.8,0,,,85
733,窃扼,2026-04-11 10:00,13.1,244.5,1.7,0,,,78
733,窃扼,2026-04-11 11:00,14.9,234.7,2.8,0,,,72
733,窃扼,2026-04-11 12:00,16.7,282.2,1.9,0,,,63
733,窃扼,2026-04-11 13:00,17.2,292.2,1.9,0,,,66
733,窃扼,2026-04-11 14:00,16.3,262.2,2.2,0,,,72
733,窃扼,2026-04-11 15:00,13,330.3,2.2,0,,,84
733,窃扼,2026-04-11 16:00,11.9,356.8,2.2,0,,,89
733,窃扼,2026-04-11 17:00,12.4,336.7,1.4,0,,,90
733,窃扼,2026-04-11 18:00,10.9,320.7,1.4,0,,,96
733,窃扼,2026-04-11 19:00,9.8,356.6,1.2,0,,,99
733,窃扼,2026-04-11 20:00,9.4,320.8,1.2,0,,,99
733,窃扼,2026-04-11 21:00,9.4,280.6,.5,0,,,99
733,窃扼,2026-04-11 22:00,9.4,227.9,.5,0,,,99
733,窃扼,2026-04-11 23:00,9.2,0,.2,0,,,99
733,窃扼,2026-04-12 00:00,9.1,0,.2,0,,,99
733,窃扼,2026-04-12 01:00,9.2,0,.2,0,,,99
733,窃扼,2026-04-12 02:00,8.8,0,.2,0,,,99
733,窃扼,2026-04-12 03:00,8.6,0,.2,0,,,99
733,窃扼,2026-04-12 04:00,8.4,0,.3,0,,,99
733,窃扼,2026-04-12 05:00,8.1,99.1,.5,0,,,99
733,窃扼,2026-04-12 06:00,8,0,.4,0,,,99
733,窃扼,2026-04-12 07:00,7.6,0,.3,0,,,99
733,窃扼,2026-04-12 08:00,8.1,0,.4,0,,,99
733,窃扼,2026-04-12 09:00,8.9,97,.5,0,,,96
733,窃扼,2026-04-12 10:00,13.3,97.1,.7,0,,,78
733,窃扼,2026-04-12 11:00,16.4,196.8,.6,0,,,56
733,窃扼,2026-04-12 12:00,18.6,0,.4,0,,,43
733,窃扼,2026-04-12 13:00,21.3,287.3,1,0,,,38
733,窃扼,2026-04-12 14:00,22.3,225.1,1.2,0,,,34
733,窃扼,2026-04-12 15:00,22.6,206,1,0,,,30
733,窃扼,2026-04-12 16:00,22.5,12.2,1.5,0,,,22
733,窃扼,2026-04-12 17:00,21,338.6,1.3,0,,,39
733,窃扼,2026-04-12 18:00,17.8,11.4,2.2,0,,,48
733,窃扼,2026-04-12 19:00,15.7,9.6,2.8,0,,,38
733,窃扼,2026-04-12 20:00,15.1,9.7,1.9,0,,,39
733,窃扼,2026-04-12 21:00,12.3,0,.2,0,,,53
733,窃扼,2026-04-12 22:00,11.5,292.2,.5,0,,,53
733,窃扼,2026-04-12 23:00,9.8,0,.3,0,,,75
733,窃扼,2026-04-13 00:00,9.7,0,.1,0,,,69
733,窃扼,2026-04-13 01:00,9.2,338.2,.5,0,,,81
733,窃扼,2026-04-13 02:00,9.4,16.8,.6,0,,,61
733,窃扼,2026-04-13 03:00,9.7,45.7,.8,0,,,56
733,窃扼,2026-04-13 04:00,8.6,0,.3,0,,,55
733,窃扼,2026-04-13 05:00,7.9,0,.3,0,,,65
733,窃扼,2026-04-13 06:00,8.5,50.2,.6,0,,,69
733,窃扼,2026-04-13 07:00,9,87.1,.8,0,,,70
733,窃扼,2026-04-13 08:00,13.1,101.6,.5,0,,,61
733,窃扼,2026-04-13 09:00,16.3,0,.4,0,,,42
733,窃扼,2026-04-13 10:00,18.5,139,.8,0,,,36
733,窃扼,2026-04-13 11:00,20.9,70.2,1.4,0,,,25
733,窃扼,2026-04-13 12:00,22.9,90.7,1.1,0,,,28
733,窃扼,2026-04-13 13:00,24.2,95.9,1.6,0,,,23
733,窃扼,2026-04-13 14:00,26.5,284.3,1,0,,,21
733,窃扼,2026-04-13 15:00,25.8,21.5,1.4,0,,,29
733,窃扼,2026-04-13 16:00,25.2,326.3,2.2,0,,,30
733,窃扼,2026-04-13 17:00,26.1,304.7,1.1,0,,,31
733,窃扼,2026-04-13 18:00,24.1,314.5,.8,0,,,34
733,窃扼,2026-04-13 19:00,21.4,328.3,1,0,,,44
733,窃扼,2026-04-13 20:00,16.2,192.9,.7,0,,,73
733,窃扼,2026-04-13 21:00,14.6,237.4,.5,0,,,70
733,窃扼,2026-04-13 22:00,12.4,0,.2,0,,,77
733,窃扼,2026-04-13 23:00,11.7,0,.1,0,,,78
733,窃扼,2026-04-14 00:00,12,0,.1,0,-99.7,,75
733,窃扼,2026-04-14 01:00,11.3,0,.2,0,,,81
733,窃扼,2026-04-14 02:00,11.6,0,.4,0,,,80
733,窃扼,2026-04-14 03:00,11.9,0,.1,0,,,69
733,窃扼,2026-04-14 04:00,11.9,85.7,.6,0,,,66
733,窃扼,2026-04-14 05:00,11.2,0,.1,0,,,72
733,窃扼,2026-04-14 06:00,11.7,0,0,0,,,70
733,窃扼,2026-04-14 07:00,11.7,0,0,0,,,78
733,窃扼,2026-04-14 08:00,14.4,0,.4,0,,,68
733,窃扼,2026-04-14 09:00,16.4,0,.2,0,,,48
733,窃扼,2026-04-14 10:00,18,0,.4,0,,,46
733,窃扼,2026-04-14 11:00,19.9,75.3,.5,0,,,50
733,窃扼,2026-04-14 12:00,22.5,258.8,.6,0,,,45
733,窃扼,2026-04-14 13:00,21.6,334.9,1.6,0,,,36
733,窃扼,2026-04-14 14:00,22.6,0,.2,0,,,27
733,窃扼,2026-04-14 15:00,22.8,298.6,.9,0,,,28
733,窃扼,2026-04-14 16:00,22.4,279.3,.7,0,,,35
733,窃扼,2026-04-14 17:00,22,347.9,1.2,0,,,37
733,窃扼,2026-04-14 18:00,20.2,5.3,1.5,0,,,36
733,窃扼,2026-04-14 19:00,18,2.8,2.2,0,,,32
733,窃扼,2026-04-14 20:00,16.7,2,2.2,0,,,31
733,窃扼,2026-04-14 21:00,16.9,355.3,2.5,0,,,26
733,窃扼,2026-04-14 22:00,12.8,0,.3,0,,,50
733,窃扼,2026-04-14 23:00,11.8,0,.2,0,,,64
733,窃扼,2026-04-15 00:00,12,0,.3,0,,,56
733,窃扼,2026-04-15 01:00,10.2,0,0,0,,,64
733,窃扼,2026-04-15 02:00,10.8,0,.1,0,,,65
733,窃扼,2026-04-15 03:00,11.5,0,.4,0,,,75
733,窃扼,2026-04-15 04:00,9.8,0,0,0,,,87
733,窃扼,2026-04-15 05:00,9.7,0,.1,0,,,86
733,窃扼,2026-04-15 06:00,10,0,.1,0,,,84
733,窃扼,2026-04-15 07:00,10.1,0,.2,0,,,86
733,窃扼,2026-04-15 08:00,12.6,0,.1,0,,,74
733,窃扼,2026-04-15 09:00,15.4,214,.7,0,,,63
733,窃扼,2026-04-15 10:00,18.1,219.8,.8,0,,,50
733,窃扼,2026-04-15 11:00,20.5,202.3,1.1,0,,,45
733,窃扼,2026-04-15 12:00,22.3,346,1.5,0,,,32
733,窃扼,2026-04-15 13:00,22,268.8,2.3,0,,,46
733,窃扼,2026-04-15 14:00,22,310.1,2.6,0,,,38
733,窃扼,2026-04-15 15:00,21.6,317,2.5,0,,,36
733,窃扼,2026-04-15 16:00,21.8,325,1.9,0,,,34
733,窃扼,2026-04-15 17:00,21.5,304.4,1.5,0,,,39
733,窃扼,2026-04-15 18:00,20.1,320.7,1.8,0,,,43
733,窃扼,2026-04-15 19:00,16.9,30.5,.6,0,,,57
733,窃扼,2026-04-15 20:00,14.9,0,.3,0,,,69
733,窃扼,2026-04-15 21:00,13.1,0,.2,0,,,74
733,窃扼,2026-04-15 22:00,12,0,.4,0,,,84
733,窃扼,2026-04-15 23:00,12.2,0,.4,0,,,79
733,窃扼,2026-04-16 00:00,11.6,0,0,0,,,84
733,窃扼,2026-04-16 01:00,12.3,0,.2,0,,,76
733,窃扼,2026-04-16 02:00,11.6,0,.2,0,,,83
733,窃扼,2026-04-16 03:00,11.1,0,.4,0,,,85
733,窃扼,2026-04-16 04:00,12.1,0,.2,0,,,77
733,窃扼,2026-04-16 05:00,10.8,0,0,0,,,82
733,窃扼,2026-04-16 06:00,11.1,0,.2,0,,,70
733,窃扼,2026-04-16 07:00,12.2,0,.4,0,,,68
733,窃扼,2026-04-16 08:00,15.9,92.2,1.3,0,,,49
733,窃扼,2026-04-16 09:00,18.3,90.7,1.4,0,,,45
733,窃扼,2026-04-16 10:00,20.5,89.3,1.5,0,,,36
733,窃扼,2026-04-16 11:00,23,100.4,1.1,0,,,30
733,窃扼,2026-04-16 12:00,25.1,78.1,1.5,0,,,21
733,窃扼,2026-04-16 13:00,26.5,100,1.3,0,,,16
733,窃扼,2026-04-16 14:00,27.2,134.9,.8,0,,,17
733,窃扼,2026-04-16 15:00,27,130,.8,0,,,14
733,窃扼,2026-04-16 16:00,26.5,63.6,1.7,0,,,16
733,窃扼,2026-04-16 17:00,25.9,65.2,1.6,0,,,17
733,窃扼,2026-04-16 18:00,24,56.3,1.6,0,,,22
733,窃扼,2026-04-16 19:00,21.3,194.3,.8,0,,,33
733,窃扼,2026-04-16 20:00,15.2,191.3,.5,0,,,72
733,窃扼,2026-04-16 21:00,13.7,0,.1,0,,,81
733,窃扼,2026-04-16 22:00,13,0,.2,0,,,81
733,窃扼,2026-04-16 23:00,14.4,43.8,.5,0,,,70
733,窃扼,2026-04-17 00:00,13.7,0,.4,0,,,75
733,窃扼,2026-04-17 01:00,12.3,200,.5,0,,,89
733,窃扼,2026-04-17 02:00,11.9,184.8,.7,0,,,89
733,窃扼,2026-04-17 03:00,11.9,225.4,.6,0,,,88
733,窃扼,2026-04-17 04:00,11.7,0,.3,0,,,87
733,窃扼,2026-04-17 05:00,11.4,259.2,.5,0,,,91
733,窃扼,2026-04-17 06:00,11.1,0,.2,0,,,91
733,窃扼,2026-04-17 07:00,11.7,265.3,.7,0,,,90
733,窃扼,2026-04-17 08:00,12.6,0,.4,0,,,84
733,窃扼,2026-04-17 09:00,13.4,82.5,.8,0,,,78
733,窃扼,2026-04-17 10:00,14.4,199.6,.7,0,,,78
733,窃扼,2026-04-17 11:00,15.1,0,.2,0,,,75
733,窃扼,2026-04-17 12:00,15.8,0,.4,0,,,70
733,窃扼,2026-04-17 13:00,16.8,196.2,.7,0,,,63
733,窃扼,2026-04-17 14:00,16.5,224.7,1.6,0,,,64
733,窃扼,2026-04-17 15:00,15.5,205.5,.7,0,,,72
733,窃扼,2026-04-17 16:00,15.2,0,.3,0,,,74
733,窃扼,2026-04-17 17:00,15.4,0,.4,0,,,79
733,窃扼,2026-04-17 18:00,15.5,200.7,.5,0,,,81
733,窃扼,2026-04-17 19:00,14.8,0,0,0,,,85
733,窃扼,2026-04-17 20:00,14.3,0,0,0,,,90
733,窃扼,2026-04-17 21:00,13.8,51.2,.5,0,,,91
733,窃扼,2026-04-17 22:00,14,12.4,1.1,0,,,91
733,窃扼,2026-04-17 23:00,12.8,0,.2,0,,,95
733,窃扼,2026-04-18 00:00,13.4,66,.8,0,,,85
733,窃扼,2026-04-18 01:00,13.7,63.6,1.1,0,,,69
733,窃扼,2026-04-18 02:00,13.4,70,.7,0,,,73
733,窃扼,2026-04-18 03:00,13.3,49,.9,0,,,71
733,窃扼,2026-04-18 04:00,12.5,23.1,1.5,0,,,75
733,窃扼,2026-04-18 05:00,12.2,42.8,1,0,,,78
733,窃扼,2026-04-18 06:00,11.6,0,.3,0,,,80
733,窃扼,2026-04-18 07:00,13.3,91.6,.7,0,,,75
733,窃扼,2026-04-18 08:00,15.9,74.7,1.3,0,,,64
733,窃扼,2026-04-18 09:00,17.1,92.5,1.1,0,,,62
733,窃扼,2026-04-18 10:00,20,114.4,1.1,0,,,58
733,窃扼,2026-04-18 11:00,21.5,100.9,1.4,0,,,51
733,窃扼,2026-04-18 12:00,23.2,65.6,1.3,0,,,40
733,窃扼,2026-04-18 13:00,24.8,103.2,1.2,0,,,42
733,窃扼,2026-04-18 14:00,26.5,199,1.1,0,,,36
733,窃扼,2026-04-18 15:00,26.2,315.9,1.5,0,,,32
733,窃扼,2026-04-18 16:00,25,302.5,1.2,0,,,39
733,窃扼,2026-04-18 17:00,23.4,313.7,1.4,0,,,43
733,窃扼,2026-04-18 18:00,21.7,2.9,2.1,0,,,47
733,窃扼,2026-04-18 19:00,21.4,11,1.7,0,,,45
733,窃扼,2026-04-18 20:00,17,0,.1,0,,,69
733,窃扼,2026-04-18 21:00,15.2,0,.2,0,,,81
733,窃扼,2026-04-18 22:00,15.6,281.6,.5,0,,,69
733,窃扼,2026-04-18 23:00,14.8,0,0,0,,,72
733,窃扼,2026-04-19 00:00,13.9,0,.2,0,-99.7,,77
733,窃扼,2026-04-19 01:00,14.1,0,.3,0,,,75
733,窃扼,2026-04-19 02:00,14.3,0,.4,0,,,74
733,窃扼,2026-04-19 03:00,13.8,0,.3,0,,,81
733,窃扼,2026-04-19 04:00,13.7,0,.3,0,,,82
733,窃扼,2026-04-19 05:00,13.4,75.3,1,0,,,84
733,窃扼,2026-04-19 06:00,12.4,50.2,.5,0,,,89
733,窃扼,2026-04-19 07:00,12.8,0,0,0,,,90
733,窃扼,2026-04-19 08:00,15.3,0,.2,0,,,83
733,窃扼,2026-04-19 09:00,17.2,0,.3,0,,,74
733,窃扼,2026-04-19 10:00,22,158.3,1,0,,,61
733,窃扼,2026-04-19 11:00,24.4,207,1.1,0,,,44
733,窃扼,2026-04-19 12:00,26.1,205.7,1,0,,,39
733,窃扼,2026-04-19 13:00,25.7,248.3,1,0,,,41
733,窃扼,2026-04-19 14:00,23.6,289.6,2.1,0,,,52
733,窃扼,2026-04-19 15:00,22.4,355.7,2.2,0,,,55
733,窃扼,2026-04-19 16:00,23.5,328.3,2.7,0,,,45
733,窃扼,2026-04-19 17:00,22.3,319.1,1.9,0,,,46
733,窃扼,2026-04-19 18:00,20.8,297.7,1.6,0,,,51
733,窃扼,2026-04-19 19:00,18,320.6,1.1,0,,,56
733,窃扼,2026-04-19 20:00,15.2,0,.3,0,,,71
733,窃扼,2026-04-19 21:00,15.4,247.8,.8,0,,,71
733,窃扼,2026-04-19 22:00,13.3,0,0,0,,,84
733,窃扼,2026-04-19 23:00,12.7,0,.1,0,,,83
733,窃扼,2026-04-20 00:00,12.4,0,0,0,,,81
733,窃扼,2026-04-20 01:00,12.4,0,.1,0,,,87
733,窃扼,2026-04-20 02:00,12.6,0,.3,0,,,82
733,窃扼,2026-04-20 03:00,14.4,9.5,1.2,0,,,72
733,窃扼,2026-04-20 04:00,14.3,2.5,1.3,0,,,77
733,窃扼,2026-04-20 05:00,13.8,0,.1,0,,,83
733,窃扼,2026-04-20 06:00,13.2,0,.1,0,,,86
733,窃扼,2026-04-20 07:00,13.9,276.7,.6,0,,,86
733,窃扼,2026-04-20 08:00,16.7,218.5,.9,0,,,72
733,窃扼,2026-04-20 09:00,16.9,290.1,.7,0,,,71
733,窃扼,2026-04-20 10:00,17.2,253.8,.8,0,,,60
733,窃扼,2026-04-20 11:00,16.4,274.8,1.3,0,,,60
733,窃扼,2026-04-20 12:00,15.8,281.9,1.3,0,,,72
733,窃扼,2026-04-20 13:00,14.7,250,1.9,0,,,86
733,窃扼,2026-04-20 14:00,13.5,281.3,2,0,,,86
733,窃扼,2026-04-20 15:00,10.5,269.3,1.8,.5,,,92
733,窃扼,2026-04-20 16:00,9.9,251.9,1.2,0,,,93
733,窃扼,2026-04-20 17:00,10.7,249.7,1.6,0,,,76
733,窃扼,2026-04-20 18:00,10,251,1.6,0,,,67
733,窃扼,2026-04-20 19:00,8.2,268.8,1.4,0,,,63
733,窃扼,2026-04-20 20:00,6,217.5,.6,0,,,72
733,窃扼,2026-04-20 21:00,5.2,257,1.1,0,,,70
733,窃扼,2026-04-20 22:00,3.9,0,.4,0,,,76
733,窃扼,2026-04-20 23:00,3.7,0,0,0,,,77
733,窃扼,2026-04-21 00:00,3.2,46.6,.5,0,,,81
733,窃扼,2026-04-21 01:00,3.6,50.2,.6,0,,,77
733,窃扼,2026-04-21 02:00,2.9,37,.6,0,,,86
733,窃扼,2026-04-21 03:00,2.9,58.9,.5,0,,,90
733,窃扼,2026-04-21 04:00,2.7,47.6,.5,0,,,89
733,窃扼,2026-04-21 05:00,2.7,0,.4,0,,,91
733,窃扼,2026-04-21 06:00,2.3,66.5,.5,0,,,92
733,窃扼,2026-04-21 07:00,3.8,0,.1,0,,,88
733,窃扼,2026-04-21 08:00,7.4,0,.2,0,,,61
733,窃扼,2026-04-21 09:00,10.5,0,.4,0,,,52
733,窃扼,2026-04-21 10:00,13.2,212,1.2,0,,,41
733,窃扼,2026-04-21 11:00,15.9,207.9,1.3,0,,,30
733,窃扼,2026-04-21 12:00,18.3,235.8,1.5,0,,,27
733,窃扼,2026-04-21 13:00,19.2,282.9,1.5,0,,,25
733,窃扼,2026-04-21 14:00,20,312.6,1.7,0,,,28
733,窃扼,2026-04-21 15:00,19.3,293,1.2,0,,,27
733,窃扼,2026-04-21 16:00,19.2,253.3,1.9,0,,,23
733,窃扼,2026-04-21 17:00,16.1,285.5,2,0,,,35
733,窃扼,2026-04-21 18:00,13.4,274.9,.9,0,,,29
733,窃扼,2026-04-21 19:00,11.8,300.7,.6,0,,,41
733,窃扼,2026-04-21 20:00,11,0,.3,0,,,46
733,窃扼,2026-04-21 21:00,10.2,0,.2,0,,,49
733,窃扼,2026-04-21 22:00,9.7,0,.3,0,,,54
733,窃扼,2026-04-21 23:00,9.8,0,.4,0,,,58
733,窃扼,2026-04-22 00:00,9.3,49.2,.5,0,,,67
733,窃扼,2026-04-22 01:00,9.6,0,.3,0,,,65
733,窃扼,2026-04-22 02:00,9.1,0,.3,0,,,52
733,窃扼,2026-04-22 03:00,9.6,0,.4,0,,,59
733,窃扼,2026-04-22 04:00,9.2,0,0,0,,,53
733,窃扼,2026-04-22 05:00,8.8,0,.3,0,,,62
733,窃扼,2026-04-22 06:00,9.5,0,.4,0,,,55
733,窃扼,2026-04-22 07:00,9.9,.7,1.6,0,,,54
